time,id,x,y,speed,headway,leader_id,target_accel_with_noise_with_failsafe,target_accel_no_noise_no_failsafe,target_accel_with_noise_no_failsafe,target_accel_no_noise_with_failsafe,realized_accel,road_grade,edge_id,lane_number,distance,relative_position,follower_id,leader_rel_speed
5.9,follower_4,101.38646905891454,54.6005452402345,11.68316831683169,7.0072727272727375,follower_5,2,35.14851485148508,35.14851485148508,2,1.980198019801982,0,right,0,35.04950495049503,4.438595859585935,follower_3,0.0
6.0,follower_4,101.26864172340352,55.82005816277366,11.881188118811888,7.0072727272727375,follower_5,2,33.1683168316831,33.1683168316831,2,1.980198019801982,0,right,0,36.23762376237622,5.626714671467124,follower_3,0.0
6.1,follower_4,101.10839814458826,57.054999407160615,12.079207920792086,7.007272727272736,follower_5,2,31.188118811881118,31.188118811881118,2,1.980198019801982,0,right,0,37.445544554455424,6.834635463546333,follower_3,0.0
6.2,follower_4,100.9249836449166,58.30765774154095,12.277227722772285,7.007272727272737,follower_5,2,29.207920792079136,29.207920792079136,2,1.980198019801982,0,right,0,38.67326732673265,8.062358235823561,follower_3,0.0
6.3,follower_4,100.6954022692353,59.573457758810804,12.475247524752483,7.007272727272735,follower_5,2,27.227722772277154,27.227722772277154,2,1.980198019801982,0,right,0,39.9207920792079,9.30988298829881,follower_3,0.0
6.4,follower_4,100.43886004773054,60.854595876319564,12.673267326732681,7.007272727272735,follower_5,2,25.247524752475172,25.247524752475172,2,1.980198019801982,0,right,0,41.18811881188117,10.577209720972078,follower_3,0.0
6.5,follower_4,100.14553121868902,62.14906875230716,12.87128712871288,7.007272727272733,follower_5,2,23.26732673267319,23.26732673267319,2,1.980198019801982,0,right,0,42.475247524752454,11.864338433843367,follower_3,0.0
6.6,follower_4,99.80890799571188,63.45395269550774,13.069306930693077,7.007272727272733,follower_5,2,21.28712871287121,21.28712871287121,2,1.980198019801982,0,right,0,43.782178217821766,13.171269126912675,follower_3,0.0
6.7,follower_4,99.44117256802704,64.77141663759106,13.267326732673276,7.007272727272731,follower_5,2,19.306930693069226,19.306930693069226,2,1.980198019801982,0,right,0,45.108910891089096,14.498001800180003,follower_3,0.0
6.8,follower_4,99.02624054009942,66.09652214613409,13.465346534653474,7.007272727272731,follower_5,2,17.326732673267244,17.326732673267244,2,1.980198019801982,0,right,0,46.455445544554436,15.84453645364535,follower_3,0.0
0,follower_5,98.09798850411681,31.3238689909557,0.0,7.007272727272728,follower_6,,,,,0,0,bottom,0,0.0,60.03636363636364,follower_4,0.0
0.1,follower_5,98.10563985414488,31.342801177563626,0.19801980198019803,7.007272727272735,follower_6,2,150.0,150.0,2,1.9801980198019802,0,bottom,0,0.019801980198018043,60.05616561656166,follower_4,0.0
0.2,follower_5,98.12094255420104,31.380665550779472,0.39603960396039606,7.007272727272735,follower_6,2,148.019801980198,148.019801980198,2,1.9801980198019802,0,bottom,0,0.05940594059405413,60.09576957695769,follower_4,0.0
0.3,follower_5,98.14389660428525,31.437462110603242,0.5940594059405941,7.007272727272735,follower_6,2,146.03960396039602,146.03960396039602,2,1.9801980198019808,0,bottom,0,0.11881188118811536,60.155175517551754,follower_4,0.0
0.4,follower_5,98.17450200439754,31.51319085703494,0.7920792079207921,7.007272727272728,follower_6,2,144.05940594059405,144.05940594059405,2,1.9801980198019797,0,bottom,0,0.19801980198019464,60.23438343834383,follower_4,0.0
0.5,follower_5,98.2127587545379,31.60785179007456,0.9900990099009901,7.007272727272728,follower_6,2,142.07920792079207,142.07920792079207,2,1.9801980198019797,0,bottom,0,0.29702970297029196,60.33339333933393,follower_4,0.0
0.6,follower_5,98.25777947266624,31.721782523465492,1.188118811881188,7.007272727272735,follower_6,2,140.09900990099007,140.09900990099007,2,1.9801980198019797,0,bottom,0,0.41584158415840733,60.452205220522046,follower_4,0.0
0.7,follower_5,98.30585507713187,31.85639421596924,1.386138613861386,7.007272727272728,follower_6,2,138.11881188118812,138.11881188118812,2,1.9801980198019797,0,bottom,0,0.5544554455445478,60.59081908190819,follower_4,0.0
0.8,follower_5,98.36079862509258,32.01023615025923,1.584158415841584,7.007272727272728,follower_6,2,136.13861386138615,136.13861386138615,2,1.9801980198019797,0,bottom,0,0.7128712871287064,60.749234923492345,follower_4,0.0
0.9,follower_5,98.42261011654838,32.18330832633548,1.782178217821782,7.007272727272735,follower_6,2,134.15841584158414,134.15841584158414,2,1.9801980198019797,0,bottom,0,0.891089108910883,60.92745274527452,follower_4,0.0
1.0,follower_5,98.49128955149928,32.375610744197964,1.98019801980198,7.007272727272735,follower_6,2,132.17821782178217,132.17821782178217,2,1.9801980198019797,0,bottom,0,1.0891089108910776,61.12547254725472,follower_4,0.0
1.1,follower_5,98.56683692994525,32.58714340384671,2.178217821782178,7.007272727272735,follower_6,2,130.1980198019802,130.1980198019802,2,1.9801980198019797,0,bottom,0,1.3069306930692974,61.343294329432936,follower_4,0.0
1.2,follower_5,98.64925225188632,32.8179063052817,2.376237623762376,7.007272727272728,follower_6,2,128.21782178217822,128.21782178217822,2,1.980198019801982,0,bottom,0,1.5445544554455353,61.580918091809174,follower_4,0.0
1.3,follower_5,98.73853551732248,33.067899448502935,2.5742574257425743,7.007272727272728,follower_6,2,126.23762376237623,126.23762376237623,2,1.980198019801982,0,bottom,0,1.8019801980197911,61.83834383438343,follower_4,0.0
1.4,follower_5,98.83468672625372,33.33712283351043,2.7722772277227725,7.007272727272735,follower_6,2,124.25742574257424,124.25742574257424,2,1.980198019801982,0,bottom,0,2.079207920792065,62.115571557155704,follower_4,0.0
1.5,follower_5,98.93770587868006,33.62557646030416,2.9702970297029707,7.007272727272728,follower_6,2,122.27722772277227,122.27722772277227,2,1.980198019801982,0,bottom,0,2.376237623762364,62.412601260126,follower_4,0.0
1.6,follower_5,99.03670814353123,33.93690665192229,3.168316831683169,7.007272727272728,follower_6,2,120.29702970297028,120.29702970297028,2,1.980198019801982,0,bottom,0,2.6930693069306813,62.72943294329432,follower_4,0.0
1.7,follower_5,99.14044115051313,34.26818302905806,3.366336633663367,7.007272727272735,follower_6,2,118.3168316831683,118.3168316831683,2,1.980198019801982,0,bottom,0,3.0297029702970164,63.066066606660655,follower_4,0.0
1.8,follower_5,99.2502760990822,34.61894625190768,3.5643564356435653,7.007272727272735,follower_6,2,116.33663366336631,116.33663366336631,2,1.980198019801982,0,bottom,0,3.3861386138613696,63.42250225022501,follower_4,0.0
1.9,follower_5,99.36621298923845,34.989196320471166,3.7623762376237635,7.007272727272735,follower_6,2,114.35643564356434,114.35643564356434,2,1.980198019801982,0,bottom,0,3.762376237623748,63.79873987398739,follower_4,0.0
2.0,follower_5,99.48825182098186,35.37893323474853,3.9603960396039617,7.007272727272735,follower_6,2,112.37623762376235,112.37623762376235,2,1.980198019801982,0,bottom,0,4.158415841584137,64.19477947794778,follower_4,0.0
2.1,follower_5,99.60958377376134,35.7901195948308,4.1584158415841594,7.007272727272735,follower_6,2,110.39603960396038,110.39603960396038,2,1.9801980198019775,0,bottom,0,4.574257425742552,64.61062106210619,follower_4,0.0
2.2,follower_5,99.7241243235014,36.22450922686381,4.356435643564358,7.007272727272735,follower_6,2,108.41584158415841,108.41584158415841,2,1.980198019801982,0,bottom,0,5.009900990098991,65.04626462646263,follower_4,0.0
2.3,follower_5,99.84387126186598,36.678643842171034,4.554455445544556,7.007272727272735,follower_6,2,106.43564356435643,106.43564356435643,2,1.980198019801982,0,bottom,0,5.465346534653442,65.50171017101708,follower_4,0.0
2.4,follower_5,99.96882458885513,37.152523440752496,4.752475247524754,7.007272727272735,follower_6,2,104.45544554455445,104.45544554455445,2,1.980198019801982,0,bottom,0,5.9405940594059174,65.97695769576956,follower_4,0.0
2.5,follower_5,100.09898430446883,37.646148022608195,4.950495049504952,7.007272727272735,follower_6,2,102.47524752475246,102.47524752475246,2,1.980198019801982,0,bottom,0,6.435643564356418,66.47200720072006,follower_4,0.0
2.6,follower_5,100.21645115529937,38.16390401142982,5.14851485148515,7.007272727272735,follower_6,2,100.49504950495049,100.49504950495049,2,1.980198019801982,0,bottom,0,6.95049504950493,66.98685868586857,follower_4,0.0
2.7,follower_5,100.338295438132,38.70160812914774,5.346534653465349,7.007272727272735,follower_6,2,98.5148514851485,98.5148514851485,2,1.980198019801982,0,bottom,0,7.485148514851467,67.5215121512151,follower_4,0.0
2.8,follower_5,100.46465247218066,39.259227214188556,5.544554455445547,7.007272727272735,follower_6,2,96.53465346534652,96.53465346534652,2,1.980198019801982,0,bottom,0,8.039603960396015,68.07596759675965,follower_4,0.0
2.9,follower_5,100.58868502746297,39.83815528655256,5.742574257425745,7.007272727272735,follower_6,2,94.55445544554453,94.55445544554453,2,1.980198019801982,0,bottom,0,8.613861386138588,68.65022502250223,follower_4,0.0
3.0,follower_5,100.69800949207311,40.44091719953821,5.940594059405943,7.007272727272735,follower_6,2,92.57425742574256,92.57425742574256,2,1.980198019801982,0,bottom,0,9.207920792079186,69.24428442844282,follower_4,0.0
3.1,follower_5,100.8109781055036,41.06377117629004,6.138613861386141,7.007272727272749,follower_6,2,90.59405940594057,90.59405940594057,2,1.980198019801982,0,bottom,0,9.821782178217795,69.85814581458143,follower_4,0.0
3.2,follower_5,100.9275908677544,41.70671721680806,6.33663366336634,7.007272727272749,follower_6,2,88.6138613861386,88.6138613861386,2,1.980198019801982,0,bottom,0,10.45544554455443,70.49180918091807,follower_4,0.0
3.3,follower_5,101.02516450354902,42.373462924369946,6.534653465346538,7.007272727272735,follower_6,2,86.6336633663366,86.6336633663366,2,1.980198019801982,0,bottom,0,11.108910891089089,71.14527452745273,follower_4,0.0
3.4,follower_5,101.125217155973,43.060491137681254,6.732673267326736,7.007272727272741,follower_6,2,84.65346534653463,84.65346534653463,2,1.980198019801982,0,bottom,0,11.782178217821759,71.8185418541854,follower_4,0.0
3.5,follower_5,101.22821253346828,43.767726063148785,6.930693069306934,7.007272727272739,follower_6,2,82.67326732673264,82.67326732673264,2,1.980198019801982,0,bottom,0,12.475247524752454,72.5116111611161,follower_4,0.0
3.6,follower_5,101.2995035589941,44.49936183558892,7.128712871287132,7.007272727272746,follower_6,2,80.69306930693067,80.69306930693067,2,1.980198019801982,0,bottom,0,13.18811881188116,73.2244824482448,follower_4,0.0
3.7,follower_5,101.3721637492259,45.251394804488065,7.326732673267331,7.007272727272748,follower_6,2,78.71287128712868,78.71287128712868,2,1.980198019801982,0,bottom,0,13.920792079207892,73.95715571557153,follower_4,0.0
3.8,follower_5,101.4408888850137,46.024222160219225,7.524752475247529,7.007272727272744,follower_6,2,76.73267326732669,76.73267326732669,2,1.980198019801982,0,bottom,0,14.673267326732649,74.70963096309629,follower_4,0.0
3.9,follower_5,101.49056537376086,46.819045980173655,7.722772277227727,7.007272727272749,follower_6,2,74.75247524752471,74.75247524752471,2,1.980198019801982,0,bottom,0,15.445544554455417,75.48190819081906,follower_4,0.0
4.0,follower_5,101.54151561862973,47.634249898075645,7.920792079207925,7.007272727272749,follower_6,2,72.77227722772273,72.77227722772273,2,1.980198019801982,0,bottom,0,16.23762376237621,76.27398739873985,follower_4,0.0
4.1,follower_5,101.57060359416819,48.470783302577495,8.118811881188122,7.007272727272744,follower_6,2,70.79207920792075,70.79207920792075,2,1.980198019801973,0,bottom,0,17.049504950495027,77.08586858685867,follower_4,0.0
4.2,follower_5,101.5874167210413,49.32825277310646,8.31683168316832,7.007272727272747,follower_6,2,68.81188118811878,68.81188118811878,2,1.980198019801982,0,bottom,0,17.881188118811856,77.9175517551755,follower_4,0.0
4.3,follower_5,101.5973914178912,50.16303768754871,8.514851485148519,7.0072727272727455,follower_6,2,66.83168316831679,66.83168316831679,2,1.980198019801982,0,right,0,18.732673267326703,0.1290369036903428,follower_4,0.0
4.4,follower_5,101.57977766592889,51.06133903762668,8.712871287128717,7.007272727272746,follower_6,2,64.85148514851481,64.85148514851481,2,1.980198019801982,0,right,0,19.603960396039575,1.0003240324032145,follower_4,0.0
4.5,follower_5,101.56176360142197,51.98005632747915,8.910891089108915,7.007272727272746,follower_6,2,62.87128712871283,62.87128712871283,2,1.980198019801982,0,right,0,20.49504950495047,1.8914131413141062,follower_4,0.0
4.6,follower_5,101.50701882897317,52.91769873642926,9.108910891089113,7.007272727272747,follower_6,2,60.89108910891085,60.89108910891085,2,1.980198019801982,0,right,0,21.40594059405938,2.8023042304230175,follower_4,0.0
4.7,follower_5,101.44715229125225,53.875563339964096,9.306930693069312,7.007272727272747,follower_6,2,58.910891089108866,58.910891089108866,2,1.980198019801982,0,right,0,22.33663366336631,3.7329972997299485,follower_4,0.0
4.8,follower_5,101.362182345698,54.85191272202575,9.50495049504951,7.0072727272727455,follower_6,2,56.930693069306884,56.930693069306884,2,1.980198019801982,0,right,0,23.28712871287126,4.6834923492349,follower_4,0.0
4.9,follower_5,101.26595668836399,55.84784827543274,9.702970297029708,7.007272727272744,follower_6,2,54.9504950495049,54.9504950495049,2,1.980198019801982,0,right,0,24.257425742574235,5.653789378937871,follower_4,0.0
5.0,follower_5,101.13674461263865,56.86035365988129,9.900990099009906,7.007272727272744,follower_6,2,52.97029702970292,52.97029702970292,2,1.980198019801982,0,right,0,25.247524752475222,6.643888388838862,follower_4,0.0
5.1,follower_5,100.98666563400269,57.89089597984825,10.099009900990104,7.007272727272742,follower_6,2,50.99009900990094,50.99009900990094,2,1.980198019801982,0,right,0,26.257425742574235,7.653789378937873,follower_4,0.0
5.2,follower_5,100.81067663501028,58.93789098534873,10.297029702970303,7.007272727272742,follower_6,2,49.009900990098956,49.009900990098956,2,1.980198019801982,0,right,0,27.287128712871265,8.683492349234903,follower_4,0.0
5.3,follower_5,100.61753674753237,60.0027703649567,10.4950495049505,7.00727272727274,follower_6,2,47.029702970296974,47.029702970296974,2,1.980198019801982,0,right,0,28.336633663366314,9.732997299729954,follower_4,0.0
5.4,follower_5,100.38756237390767,61.08097474123353,10.693069306930699,7.00727272727274,follower_6,2,45.04950495049499,45.04950495049499,2,1.980198019801982,0,right,0,29.405940594059388,10.802304230423024,follower_4,0.0
5.5,follower_5,100.13936105702638,62.17629794399227,10.891089108910897,7.007272727272738,follower_6,2,43.06930693069301,43.06930693069301,2,1.980198019801982,0,right,0,30.495049504950476,11.891413141314114,follower_4,0.0
5.6,follower_5,99.85385332878343,63.283499639896775,11.089108910891095,7.007272727272738,follower_6,2,41.08910891089103,41.08910891089103,2,1.980198019801982,0,right,0,31.603960396039586,13.000324032403224,follower_4,0.0
5.7,follower_5,99.5548683814549,64.40832355599883,11.287128712871294,7.007272727272737,follower_6,2,39.108910891089046,39.108910891089046,2,1.980198019801982,0,right,0,32.73267326732672,14.129036903690354,follower_4,0.0
5.8,follower_5,99.200955769399,65.5385606074032,11.485148514851492,7.007272727272737,follower_6,2,37.128712871287064,37.128712871287064,2,1.980198019801982,0,right,0,33.88118811881186,15.277551755175503,follower_4,0.0
5.9,follower_5,98.82725061652405,66.68369827373265,11.68316831683169,7.007272727272735,follower_6,2,35.14851485148508,35.14851485148508,2,1.980198019801982,0,right,0,35.049504950495034,16.445868586858673,follower_4,0.0
6.0,follower_5,98.41517400681872,67.8375127809076,11.881188118811888,7.007272727272735,follower_6,2,33.1683168316831,33.1683168316831,2,1.980198019801982,0,right,0,36.237623762376224,17.633987398739862,follower_4,0.0
6.1,follower_5,97.96728257831909,68.99954438954381,12.079207920792086,7.007272727272735,follower_6,2,31.188118811881118,31.188118811881118,2,1.980198019801982,0,right,0,37.44554455445543,18.84190819081907,follower_4,0.0
6.2,follower_5,97.49289887657856,70.1733399592351,12.277227722772285,7.007272727272731,follower_6,2,29.207920792079136,29.207920792079136,2,1.980198019801982,0,right,0,38.673267326732656,20.069630963096298,follower_4,0.0
6.3,follower_5,96.96740998798104,71.34752367378334,12.475247524752483,7.007272727272735,follower_6,2,27.227722772277154,27.227722772277154,2,1.980198019801982,0,right,0,39.92079207920791,21.317155715571545,follower_4,0.0
6.4,follower_5,96.41434045819697,72.53131908360606,12.673267326732681,7.007272727272735,follower_6,2,25.247524752475172,25.247524752475172,2,1.980198019801982,0,right,0,41.188118811881175,22.584482448244813,follower_4,0.0
6.5,follower_5,95.82075780538197,73.71848438923607,12.87128712871288,7.007272727272735,follower_6,2,23.26732673267319,23.26732673267319,2,1.980198019801982,0,right,0,42.47524752475246,23.8716111611161,follower_4,0.0
6.6,follower_5,95.18180801351863,74.90490941539609,13.069306930693077,7.007272727272731,follower_6,2,21.28712871287121,21.28712871287121,2,1.980198019801982,0,right,0,43.782178217821766,25.178541854185408,follower_4,0.0
6.7,follower_5,94.51009148057584,76.096515893125,13.267326732673276,6.976721268360905,follower_6,2,19.306930693069226,19.306930693069226,2,1.980198019801982,0,right,0,45.108910891089096,26.505274527452734,follower_4,-0.3055145891183031
6.8,follower_5,93.78981210107465,77.28364301859918,13.465346534653474,6.906565849053031,follower_6,2,17.326732673267244,17.326732673267244,2,1.980198019801982,0,right,0,46.45544554455444,27.85180918091808,follower_4,-0.7015541930786995
0,follower_6,101.15866791441978,43.290186345682464,0.0,7.007456387527915,follower_7,,,,,0,0,bottom,0,0.0,72.04363636363637,follower_5,0.0
0.1,follower_6,101.16161063949107,43.31039305783869,0.19801980198019803,7.00745638752791,follower_7,2,150.0,150.0,2,1.9801980198019802,0,bottom,0,0.01980198019802515,72.06343834383439,follower_5,0.0
0.2,follower_6,101.16749608963366,43.350806482151114,0.39603960396039606,7.007456387527913,follower_7,2,148.019801980198,148.019801980198,2,1.9801980198019802,0,bottom,0,0.059405940594061235,72.10304230423043,follower_5,0.0
0.3,follower_6,101.17632426484754,43.41142661861977,0.5940594059405941,7.0074563875279114,follower_7,2,146.03960396039602,146.03960396039602,2,1.9801980198019808,0,bottom,0,0.11881188118812247,72.16244824482449,follower_5,0.0
0.4,follower_6,101.18809516513272,43.492253467244616,0.7920792079207921,7.0074563875279186,follower_7,2,144.05940594059405,144.05940594059405,2,1.9801980198019797,0,bottom,0,0.19801980198019464,72.24165616561656,follower_5,0.0
0.5,follower_6,101.20280879048919,43.593287028025685,0.9900990099009901,7.00745638752792,follower_7,2,142.07920792079207,142.07920792079207,2,1.9801980198019797,0,bottom,0,0.29702970297029196,72.34066606660666,follower_5,0.0
0.6,follower_6,101.22046514091694,43.714527300962985,1.188118811881188,7.007456387527917,follower_7,2,140.09900990099007,140.09900990099007,2,1.9801980198019797,0,bottom,0,0.41584158415841443,72.45947794779478,follower_5,0.0
0.7,follower_6,101.23738355950256,43.85641984085148,1.386138613861386,7.007456387527922,follower_7,2,138.11881188118812,138.11881188118812,2,1.9801980198019797,0,bottom,0,0.5544554455445478,72.59809180918091,follower_5,0.0
0.8,follower_6,101.25309387090404,44.019021563856704,1.584158415841584,7.007456387527922,follower_7,2,136.13861386138615,136.13861386138615,2,1.9801980198019797,0,bottom,0,0.7128712871287064,72.75650765076507,follower_5,0.0
0.9,follower_6,101.27076797123068,44.201948502237585,1.782178217821782,7.007456387527917,follower_7,2,134.15841584158414,134.15841584158414,2,1.9801980198019797,0,bottom,0,0.8910891089108901,72.93472547254726,follower_5,0.0
1.0,follower_6,101.29040586048252,44.4052006559941,1.98019801980198,7.00745638752792,follower_7,2,132.17821782178217,132.17821782178217,2,1.9801980198019797,0,bottom,0,1.0891089108910847,73.13274527452745,follower_5,0.0
1.1,follower_6,101.31200753865954,44.62877802512629,2.178217821782178,7.0074563875279186,follower_7,2,130.1980198019802,130.1980198019802,2,1.9801980198019797,0,bottom,0,1.3069306930693045,73.35056705670567,follower_5,0.0
1.2,follower_6,101.33557300576176,44.872680609634116,2.376237623762376,7.007456387527926,follower_7,2,128.21782178217822,128.21782178217822,2,1.980198019801982,0,bottom,0,1.5445544554455353,73.5881908190819,follower_5,0.0
1.3,follower_6,101.36110226178914,45.136908409517595,2.5742574257425743,7.007456387527927,follower_7,2,126.23762376237623,126.23762376237623,2,1.980198019801982,0,bottom,0,1.8019801980197911,73.84561656165616,follower_5,0.0
1.4,follower_6,101.38859530674172,45.42146142477674,2.7722772277227725,7.007456387527924,follower_7,2,124.25742574257424,124.25742574257424,2,1.980198019801982,0,bottom,0,2.079207920792072,74.12284428442844,follower_5,0.0
1.5,follower_6,101.41805214061948,45.726339655411515,2.9702970297029707,7.007456387527929,follower_7,2,122.27722772277227,122.27722772277227,2,1.980198019801982,0,bottom,0,2.376237623762364,74.41987398739873,follower_5,0.0
1.6,follower_6,101.44263045702013,46.05208731232206,3.168316831683169,7.007456387527929,follower_7,2,120.29702970297028,120.29702970297028,2,1.980198019801982,0,bottom,0,2.6930693069306813,74.73670567056705,follower_5,0.0
1.7,follower_6,101.4642843110894,46.39854897743041,3.366336633663367,7.007456387527924,follower_7,2,118.3168316831683,118.3168316831683,2,1.980198019801982,0,bottom,0,3.0297029702970235,75.07333933393339,follower_5,0.0
1.8,follower_6,101.4872119212804,46.7653907404863,3.5643564356435653,7.007456387527927,follower_7,2,116.33663366336631,116.33663366336631,2,1.980198019801982,0,bottom,0,3.3861386138613767,75.42977497749774,follower_5,0.0
1.9,follower_6,101.51141328759311,47.15261260148974,3.7623762376237635,7.007456387527926,follower_7,2,114.35643564356434,114.35643564356434,2,1.980198019801982,0,bottom,0,3.762376237623755,75.80601260126012,follower_5,0.0
2.0,follower_6,101.53688841002754,47.560214560440734,3.9603960396039617,7.007456387527933,follower_7,2,112.37623762376235,112.37623762376235,2,1.980198019801982,0,bottom,0,4.158415841584144,76.20205220522051,follower_5,0.0
2.1,follower_6,101.56114311697785,47.988298965870335,4.1584158415841594,7.0074563875279345,follower_7,2,110.39603960396038,110.39603960396038,2,1.9801980198019775,0,bottom,0,4.574257425742559,76.61789378937893,follower_5,0.0
2.2,follower_6,101.56994999295901,48.43744964090932,4.356435643564358,7.007456387527931,follower_7,2,108.41584158415841,108.41584158415841,2,1.980198019801982,0,bottom,0,5.009900990098998,77.05353735373536,follower_5,0.0
2.3,follower_6,101.57915718148476,48.907016255722816,4.554455445544556,7.007456387527936,follower_7,2,106.43564356435643,106.43564356435643,2,1.980198019801982,0,bottom,0,5.465346534653449,77.50898289828982,follower_5,0.0
2.4,follower_6,101.58876468255511,49.396998810310784,4.752475247524754,7.007456387527936,follower_7,2,104.45544554455445,104.45544554455445,2,1.980198019801982,0,bottom,0,5.9405940594059246,77.98423042304229,follower_5,0.0
2.5,follower_6,101.59877249617006,49.907397304673275,4.950495049504952,7.007456387527931,follower_7,2,102.47524752475246,102.47524752475246,2,1.980198019801982,0,bottom,0,6.435643564356425,78.47927992799279,follower_5,0.0
2.6,follower_6,101.59284095602061,50.39511124294903,5.14851485148515,7.0074563875279345,follower_7,2,100.49504950495049,100.49504950495049,2,1.980198019801982,0,right,0,6.950495049504932,0.3541314131412975,follower_5,0.0
2.7,follower_6,101.58203251731646,50.94634161686051,5.346534653465349,7.007456387527935,follower_7,2,98.5148514851485,98.5148514851485,2,1.980198019801982,0,right,0,7.485148514851466,0.8887848784878324,follower_5,0.0
2.8,follower_6,101.57082376606772,51.51798793054649,5.544554455445547,7.007456387527935,follower_7,2,96.53465346534652,96.53465346534652,2,1.980198019801982,0,right,0,8.039603960396022,1.443240324032387,follower_5,0.0
2.9,follower_6,101.55750125795734,52.109979872682565,5.742574257425745,7.007456387527935,follower_7,2,94.55445544554453,94.55445544554453,2,1.980198019801982,0,right,0,8.613861386138595,2.0174977497749618,follower_5,0.0
3.0,follower_6,101.51928857430569,52.72138281110906,5.940594059405943,7.007456387527935,follower_7,2,92.57425742574256,92.57425742574256,2,1.980198019801982,0,right,0,9.20792079207919,2.6115571557155564,follower_5,0.0
3.1,follower_6,101.4798021345323,53.3531658474831,6.138613861386141,7.007456387527935,follower_7,2,90.59405940594057,90.59405940594057,2,1.980198019801982,0,right,0,9.821782178217806,3.2254185418541708,follower_5,0.0
3.2,follower_6,101.43904193863722,54.00532898180469,6.33663366336634,7.007456387527935,follower_7,2,88.6138613861386,88.6138613861386,2,1.980198019801982,0,right,0,10.45544554455444,3.859081908190805,follower_5,0.0
3.3,follower_6,101.37913519991031,54.67645068092831,6.534653465346538,7.007456387527934,follower_7,2,86.6336633663366,86.6336633663366,2,1.980198019801982,0,right,0,11.108910891089092,4.512547254725459,follower_5,0.0
3.4,follower_6,101.31236637645407,55.36750800370051,6.732673267326736,7.007456387527934,follower_7,2,84.65346534653463,84.65346534653463,2,1.980198019801982,0,right,0,11.782178217821766,5.185814581458133,follower_5,0.0
3.5,follower_6,101.24363376407263,56.078890541848345,6.930693069306934,7.007456387527932,follower_7,2,82.67326732673264,82.67326732673264,2,1.980198019801982,0,right,0,12.475247524752461,5.878883888388827,follower_5,0.0
3.6,follower_6,101.14449200518999,56.80715489769548,7.128712871287132,7.007456387527932,follower_7,2,80.69306930693067,80.69306930693067,2,1.980198019801982,0,right,0,13.188118811881175,6.59175517551754,follower_5,0.0
3.7,follower_6,101.03561117755213,57.55480324747544,7.326732673267331,7.00745638752793,follower_7,2,78.71287128712868,78.71287128712868,2,1.980198019801982,0,right,0,13.920792079207907,7.324428442844273,follower_5,0.0
3.8,follower_6,100.92230685196493,58.32241627565285,7.524752475247529,7.007456387527931,follower_7,2,76.73267326732669,76.73267326732669,2,1.980198019801982,0,right,0,14.67326732673266,8.076903690369026,follower_5,0.0
3.9,follower_6,100.78018504797174,59.10600676253419,7.722772277227727,7.007456387527929,follower_7,2,74.75247524752471,74.75247524752471,2,1.980198019801982,0,right,0,15.445544554455433,8.849180918091799,follower_5,0.0
4.0,follower_6,100.63441909515822,59.909689313181715,7.920792079207925,7.007456387527929,follower_7,2,72.77227722772273,72.77227722772273,2,1.980198019801982,0,right,0,16.237623762376224,9.641260126012591,follower_5,0.0
4.1,follower_6,100.46713448534948,60.72981955378381,8.118811881188122,7.007456387527927,follower_7,2,70.79207920792075,70.79207920792075,2,1.980198019801973,0,right,0,17.049504950495038,10.453141314131404,follower_5,0.0
4.2,follower_6,100.2775989342765,61.56624818134503,8.31683168316832,7.007456387527927,follower_7,2,68.81188118811878,68.81188118811878,2,1.980198019801982,0,right,0,17.88118811881187,11.284824482448236,follower_5,0.0
4.3,follower_6,100.08102226371415,62.42197216968785,8.514851485148519,7.007456387527926,follower_7,2,66.83168316831679,66.83168316831679,2,1.980198019801982,0,right,0,18.732673267326724,12.136309630963089,follower_5,0.0
4.4,follower_6,99.85194116423405,63.29075143375386,8.712871287128717,7.007456387527926,follower_7,2,64.85148514851481,64.85148514851481,2,1.980198019801982,0,right,0,19.603960396039597,13.00759675967596,follower_5,0.0
4.5,follower_6,99.61765367612941,64.1792756810941,8.910891089108915,7.007456387527924,follower_7,2,62.87128712871283,62.87128712871283,2,1.980198019801982,0,right,0,20.495049504950487,13.898685868586853,follower_5,0.0
4.6,follower_6,99.34516129076272,65.07803329724165,9.108910891089113,7.007456387527924,follower_7,2,60.89108910891085,60.89108910891085,2,1.980198019801982,0,right,0,21.4059405940594,14.809576957695764,follower_5,0.0
4.7,follower_6,99.0583700361657,65.99391504579344,9.306930693069312,7.007456387527922,follower_7,2,58.910891089108866,58.910891089108866,2,1.980198019801982,0,right,0,22.336633663366328,15.740270027002696,follower_5,0.0
4.8,follower_6,98.74231288624479,66.9215239185146,9.50495049504951,7.007456387527924,follower_7,2,56.930693069306884,56.930693069306884,2,1.980198019801982,0,right,0,23.28712871287128,16.690765076507645,follower_5,0.0
4.9,follower_6,98.40578365498543,67.8638057660408,9.702970297029708,7.007456387527924,follower_7,2,54.9504950495049,54.9504950495049,2,1.980198019801982,0,right,0,24.25742574257425,17.661062106210615,follower_5,0.0
5.0,follower_6,98.04098594640767,68.8171757992733,9.900990099009906,7.007456387527924,follower_7,2,52.97029702970292,52.97029702970292,2,1.980198019801982,0,right,0,25.24752475247524,18.651161116111606,follower_5,0.0
