time,id,x,y,speed,headway,leader_id,target_accel_with_noise_with_failsafe,target_accel_no_noise_no_failsafe,target_accel_with_noise_no_failsafe,target_accel_no_noise_with_failsafe,realized_accel,road_grade,edge_id,lane_number,distance,relative_position,follower_id,leader_rel_speed
18.6,car_1,18.57436724879649,4.966128024380514,18.558021343092836,18.855860595905767,car_2,0.5135207310160518,0.5323452583678443,0.5135207310160518,0.5323452583678443,0.5135207310160439,0,left,0,216.24610514051912,41.868105140519134,car_0,0.496749187613446
18.7,car_1,20.229064476670274,3.978148578682217,18.573980318775686,18.909699148609043,car_2,0.15958975682849563,0.5176158138955176,0.15958975682849563,0.5176158138955176,0.1595897568284954,0,left,0,218.1035031723967,43.7255031723967,car_0,0.5383855270327125
18.8,car_1,21.934528213750188,3.0627358931249065,18.655756940482597,18.961992811421055,car_2,0.8177662170691027,0.5528803695409841,0.8177662170691027,0.5528803695409841,0.8177662170691136,0,left,0,219.96907886644493,45.59107886644496,car_0,0.5229366281202026
18.9,car_1,23.682484428668197,2.2253392757250503,18.681170315567336,19.015384546183814,car_2,0.25413375084738293,0.5337314946445135,0.25413375084738293,0.5337314946445135,0.2541337508473873,0,left,0,221.83719589800168,47.459195898001695,car_0,0.533917347627547
19.0,car_1,25.470157383756888,1.4644706214646106,18.725773377008043,19.06153053507118,car_2,0.44603061440707314,0.544129660197527,0.44603061440707314,0.544129660197527,0.44603061440707137,0,left,0,223.70977323570247,49.3317732357025,car_0,0.46145988887368716
19.1,car_1,27.29370754686465,0.7830365784162602,18.763288374658504,19.110044872697884,car_2,0.37514997650462056,0.4873891188301853,0.37514997650462056,0.4873891188301853,0.37514997650461623,0,left,0,225.58610207316832,51.20810207316835,car_0,0.4851433762670041
19.2,car_1,29.147480352918276,0.17903649483787665,18.790567976004667,19.166310395259742,car_2,0.2727960134616124,0.5049043196328709,0.2727960134616124,0.5049043196328709,0.2727960134616225,0,left,0,227.4651588707688,53.08715887076882,car_0,0.562655225618613
19.3,car_1,31.032480381105376,-0.3296972426704553,18.817584310617864,19.223476145222687,car_2,0.2701633461319866,0.5648929635150892,0.2701633461319866,0.5648929635150892,0.270163346131973,0,left,0,229.3469173018306,54.9689173018306,car_0,0.571657499629417
19.4,car_1,32.94074499388545,-0.7556652635908767,18.843106193590213,19.28621543461186,car_2,0.25521882972348175,0.5736318680079706,0.25521882972348175,0.5736318680079706,0.2552188297234892,0,left,0,231.2312279211896,56.85322792118962,car_0,0.6273928938916988
19.5,car_1,34.871343816200046,-1.094290031608194,18.889975638991515,19.34728763931014,car_2,0.4686944540130126,0.6168465093624784,0.4686944540130126,0.6168465093624784,0.46869445401302556,0,left,0,233.12022548508875,58.742225485088774,car_0,0.6107220469828327
19.6,car_1,36.81942901096954,-1.3498860877831345,18.938081934871757,19.412157583376363,car_2,0.4810629588024337,0.6040045376529366,0.4810629588024337,0.6040045376529366,0.48106295880241845,0,left,0,235.01403367857594,60.63603367857595,car_0,0.6486994406622308
19.7,car_1,38.78292090975125,-1.513596127209617,18.98954237681775,19.480986693057737,car_2,0.5146044194599089,0.6303413635576658,0.5146044194599089,0.6303413635576658,0.5146044194599142,0,left,0,236.91298791625772,62.53498791625773,car_0,0.6882910968137246
19.8,car_1,40.76129306075053,-1.5892581128367742,19.083421955079178,19.54172700968741,car_2,0.9387957826142768,0.6571902126347733,0.9387957826142768,0.6571902126347733,0.9387957826142923,0,left,0,238.82133011176563,64.44333011176565,car_0,0.6074031662967556
19.9,car_1,42.70673921995278,-1.5774693078831863,19.17187247536463,19.594761599178558,car_2,0.8845052028545166,0.5912180939956899,0.8845052028545166,0.5912180939956899,0.8845052028545197,0,bottom,0,240.73851735930208,1.2305173593021066,car_0,0.530345894911445
20.0,car_1,44.69987440386372,-1.470181396286122,19.237970364685236,19.64302508831055,car_2,0.6609788932060483,0.5261330318984949,0.6609788932060483,0.5261330318984949,0.6609788932060567,0,bottom,0,242.6623143957706,3.1543143957706303,car_0,0.48263489131994675
20.1,car_1,46.69315853683459,-1.2749183425680435,19.30220081364659,19.688115462283058,car_2,0.6423044896135197,0.4847551265769121,0.6423044896135197,0.4847551265769121,0.6423044896135366,0,bottom,0,244.59253447713527,5.084534477135289,car_0,0.45090373972506725
20.2,car_1,48.67903128128265,-0.9708825310602228,19.361638920685408,19.730930331404785,car_2,0.594381070388195,0.4548051452854074,0.594381070388195,0.4548051452854074,0.594381070388188,0,bottom,0,246.52869836920382,7.02069836920383,car_0,0.4281486912172916
20.3,car_1,50.654277387480434,-0.5828843744126835,19.401729698910668,19.77802993499797,car_2,0.4009077822525923,0.4319759965170398,0.4009077822525923,0.4319759965170398,0.40090778225259527,0,bottom,0,248.46887133909487,8.960871339094897,car_0,0.47099603593186146
